"","No_of_Accidents","ev_year","acft_make","acft_model"
"18354",1,2010,"CARLOROBERT","QUICKSILVER"
"18355",1,2010,"CARR","RV"
"18356",1,2010,"CARRBRYAN","VANS"
"18357",1,2010,"CATECNAMSRL","P2004"
"18358",1,2010,"CENTERCHARLESC","X"
"18359",1,2010,"CENTRALOHIODRAGONFLYCLUBLLC","DRAGONFLY"
"18360",3,2010,"CESSNA","120"
"18361",6,2010,"CESSNA","140"
"18362",1,2010,"CESSNA","140A"
"18363",6,2010,"CESSNA","150"
"18364",1,2010,"CESSNA","150A"
"18365",1,2010,"CESSNA","150C"
"18366",1,2010,"CESSNA","150D"
"18367",3,2010,"CESSNA","150F"
"18368",5,2010,"CESSNA","150G"
"18369",3,2010,"CESSNA","150H"
"18370",2,2010,"CESSNA","150J"
"18371",1,2010,"CESSNA","150K"
"18372",5,2010,"CESSNA","150L"
"18373",5,2010,"CESSNA","150M"
"18374",19,2010,"CESSNA","152"
"18375",5,2010,"CESSNA","170"
"18376",1,2010,"CESSNA","170A"
"18377",8,2010,"CESSNA","170B"
"18378",29,2010,"CESSNA","172"
"18379",1,2010,"CESSNA","172B"
"18380",3,2010,"CESSNA","172D"
"18381",3,2010,"CESSNA","172E"
"18382",1,2010,"CESSNA","172F"
"18383",2,2010,"CESSNA","172G"
"18384",5,2010,"CESSNA","172H"
"18385",4,2010,"CESSNA","172K"
"18386",11,2010,"CESSNA","172M"
"18387",22,2010,"CESSNA","172N"
"18388",13,2010,"CESSNA","172P"
"18389",6,2010,"CESSNA","172R"
"18390",3,2010,"CESSNA","172RG"
"18391",19,2010,"CESSNA","172S"
"18392",1,2010,"CESSNA","172SP"
"18393",4,2010,"CESSNA","175"
"18394",1,2010,"CESSNA","175C"
"18395",3,2010,"CESSNA","177"
"18396",1,2010,"CESSNA","177A"
"18397",5,2010,"CESSNA","177B"
"18398",3,2010,"CESSNA","177RG"
"18399",14,2010,"CESSNA","180"
"18400",1,2010,"CESSNA","180A"
"18401",2,2010,"CESSNA","180B"
"18402",1,2010,"CESSNA","180C"
"18403",1,2010,"CESSNA","180D"
"18404",1,2010,"CESSNA","180J"
"18405",2,2010,"CESSNA","180K"
"18406",8,2010,"CESSNA","182"
"18407",1,2010,"CESSNA","182A"
"18408",1,2010,"CESSNA","182B"
"18409",3,2010,"CESSNA","182C"
"18410",2,2010,"CESSNA","182D"
"18411",1,2010,"CESSNA","182E"
"18412",2,2010,"CESSNA","182F"
"18413",1,2010,"CESSNA","182G"
"18414",1,2010,"CESSNA","182H"
"18415",1,2010,"CESSNA","182J"
"18416",1,2010,"CESSNA","182K"
"18417",1,2010,"CESSNA","182L"
"18418",4,2010,"CESSNA","182M"
"18419",9,2010,"CESSNA","182P"
"18420",4,2010,"CESSNA","182Q"
"18421",2,2010,"CESSNA","182R"
"18422",2,2010,"CESSNA","182S"
"18423",4,2010,"CESSNA","182T"
"18424",2,2010,"CESSNA","185"
"18425",2,2010,"CESSNA","185A"
"18426",1,2010,"CESSNA","188"
"18427",1,2010,"CESSNA","188B"
"18428",4,2010,"CESSNA","195"
"18429",1,2010,"CESSNA","195B"
"18430",2,2010,"CESSNA","206"
"18431",1,2010,"CESSNA","207A"
"18432",2,2010,"CESSNA","208"
"18433",2,2010,"CESSNA","208B"
"18434",5,2010,"CESSNA","210"
"18435",2,2010,"CESSNA","210A"
"18436",1,2010,"CESSNA","210B"
"18437",1,2010,"CESSNA","210D"
"18438",2,2010,"CESSNA","210L"
"18439",3,2010,"CESSNA","305A"
"18440",1,2010,"CESSNA","310"
"18441",2,2010,"CESSNA","310C"
"18442",1,2010,"CESSNA","310F"
"18443",1,2010,"CESSNA","310J"
"18444",2,2010,"CESSNA","310K"
"18445",3,2010,"CESSNA","310R"
"18446",1,2010,"CESSNA","320"
"18447",1,2010,"CESSNA","337"
"18448",1,2010,"CESSNA","337G"
"18449",1,2010,"CESSNA","340"
"18450",4,2010,"CESSNA","340A"
"18451",1,2010,"CESSNA","401"
"18452",1,2010,"CESSNA","402"
"18453",1,2010,"CESSNA","402C"
"18454",1,2010,"CESSNA","404"
"18455",2,2010,"CESSNA","414"
"18456",2,2010,"CESSNA","421"
"18457",3,2010,"CESSNA","421B"
"18458",2,2010,"CESSNA","501"
"18459",1,2010,"CESSNA","525"
"18460",1,2010,"CESSNA","525A"
"18461",2,2010,"CESSNA","550"
"18462",1,2010,"CESSNA","550B"
"18463",1,2010,"CESSNA","560"
"18464",1,2010,"CESSNA","680"
"18465",1,2010,"CESSNA","750"
"18466",2,2010,"CESSNA","A185"
"18467",1,2010,"CESSNA","A185E"
"18468",6,2010,"CESSNA","A185F"
"18469",3,2010,"CESSNA","A188B"
"18470",1,2010,"CESSNA","F150"
"18471",1,2010,"CESSNA","M337B"
"18472",1,2010,"CESSNA","P172D"
"18473",1,2010,"CESSNA","P206B"
"18474",7,2010,"CESSNA","P210N"
"18475",1,2010,"CESSNA","R172E"
"18476",1,2010,"CESSNA","R182RG"
"18477",3,2010,"CESSNA","T182T"
"18478",2,2010,"CESSNA","T188C"
"18479",3,2010,"CESSNA","T206H"
"18480",1,2010,"CESSNA","T210"
"18481",2,2010,"CESSNA","T210L"
"18482",3,2010,"CESSNA","T210M"
"18483",5,2010,"CESSNA","T210N"
"18484",1,2010,"CESSNA","T303"
"18485",2,2010,"CESSNA","T310R"
"18486",2,2010,"CESSNA","T337G"
"18487",1,2010,"CESSNA","TP206B"
"18488",1,2010,"CESSNA","TR182"
"18489",1,2010,"CESSNA","TU206"
"18490",1,2010,"CESSNA","TU206F"
"18491",1,2010,"CESSNA","TU206G"
"18492",1,2010,"CESSNA","U206"
"18493",1,2010,"CESSNA","U206B"
"18494",4,2010,"CESSNA","U206F"
"18495",5,2010,"CESSNA","U206G"
"18496",1,2010,"CHAMPION","7BCM"
"18497",2,2010,"CHAMPION","7EC"
"18498",2,2010,"CHAMPION","7ECA"
"18499",2,2010,"CHAMPION","7KCAB"
"18500",2,2010,"CHAMPION","8KCAB"
"18501",1,2010,"CHAMPION","AERONCA"
"18502",1,2010,"CHRISWKLEEN","RV"
"18503",2,2010,"CIRRUS","SR20"
"18504",4,2010,"CIRRUS","SR22"
"18505",1,2010,"CIRRUSDESIGNCORP","SR"
"18506",4,2010,"CIRRUSDESIGNCORP","SR20"
"18507",13,2010,"CIRRUSDESIGNCORP","SR22"
"18508",1,2010,"CIRRUSDESIGNCORPORATION","SR20"
"18509",2,2010,"CLARK","RV"
"18510",1,2010,"CLOPTONAEROLLC","AEROCOMP"
"18511",1,2010,"COLUMBIAAIRCRAFTMFG","LC42"
"18512",1,2010,"CONRADTHEODOREJ","THORP"
"18513",4,2010,"CONSOLIDATEDAERONAUTICSINC.","LAKE"
"18514",1,2010,"CORNETTSTEVENM","GLASTAR"
"18515",1,2010,"COSTRUZIONIAERONAUTICHETECNA","P2002"
"18516",1,2010,"COSTRUZIONIAERONAUTICHETECNA","P2004"
"18517",1,2010,"COSTRUZIONIAERONAUTICHETECNA","P92"
"18518",1,2010,"COSTRUZIONIAERONAUTICHETECNAM","P2002"
"18519",1,2010,"COTTER","STITS"
"18520",1,2010,"COVELLKEVINSCOTT","VANS"
"18521",1,2010,"CRABTREE","RV6"
"18522",1,2010,"CROSS-CAPPS","BREEZY"
"18523",1,2010,"CUBCRAFTERSINC","CC11"
"18524",1,2010,"CULLIS","ULTRACRUISER"
"18525",1,2010,"CUPAIOLE","RV"
"18526",1,2010,"CZECHAIRCRAFTWORKS","SPORTCRUISER"
"18527",1,2010,"CZECHAIRCRAFTWORKSSPOLSRO","MERMAID"
"18528",3,2010,"CZECHAIRCRAFTWORKSSPOLSRO","SPORTCRUISER"
"18529",1,2010,"DALINRONALDK","T"
"18530",1,2010,"DASSAULTFALCON","20C"
"18531",1,2010,"DAVISJOHN","TR"
"18532",1,2010,"DAYTON","JD"
"18533",1,2010,"DEARMONDCLINT","RV"
"18534",3,2010,"DEHAVILLAND","BEAVER"
"18535",4,2010,"DEHAVILLAND","DHC"
"18536",1,2010,"DEITZ","AVID"
"18537",1,2010,"DIAMOND","DA20"
"18538",1,2010,"DIAMOND","HK36"
"18539",6,2010,"DIAMONDAIRCRAFTINDINC","DA"
"18540",1,2010,"DIAMONDAIRCRAFTINDINC","DA20"
"18541",1,2010,"DONEGANBENTON","KITFOX"
"18542",1,2010,"DORNIER","228"
"18543",1,2010,"DOUGLAS","A4L"
"18544",1,2010,"DRAKERONALDA","ACRO"
"18545",1,2010,"DRONEPAULE","PULSAR"
"18546",1,2010,"DWIGHTLOHR","BABY"
"18547",1,2010,"EAGLE","150B"
"18548",1,2010,"EAGLE","EAGLE"
"18549",1,2010,"EASLERKELLY","RANS"
"18550",1,2010,"ECCKER","HURRICANE"
"18551",5,2010,"EMBRAER","EMB"
"18552",1,2010,"EMBRAER","EMB120"
"18553",2,2010,"EMBRAER","EMB145"
"18554",1,2010,"EMBRAER","EMB711"
"18555",3,2010,"EMBRAER","ERJ"
"18556",1,2010,"EMBRAER","ERJ190"
"18557",3,2010,"ENGINEERING&RESEARCH","ERCOUPE"
"18558",3,2010,"ERCOUPE","415"
"18559",2,2010,"EVEKTOR-AEROTECHNIKAS","SPORTSTAR"
"18560",1,2010,"EVEKTORAEROTECHNIK","SPORTSTAR"
"18561",1,2010,"EXTRAFLUGZEUGBAUGMBH","EA"
"18562",1,2010,"FAIRCHILD","C"
"18563",2,2010,"FAIRCHILD","SA227"
"18564",1,2010,"FERGUSONWILLIAMC","FX4"
"18565",1,2010,"FINNEYTHORP","T"
"18566",1,2010,"FLEET","16B"
"18567",2,2010,"FLIGHTDESIGNGMBH","CTLS"
"18568",1,2010,"FLIGHTDESIGNGMBH","CTSW"
"18569",1,2010,"FOSTERJOHN","GLASAIR"
"18570",1,2010,"FOUGA","CM"
"18571",1,2010,"FREDERICKRGOENNE","GLASTAR"
"18572",1,2010,"FREDERICKSONCHARLESA","PITTS"
"18573",1,2010,"FREEMAN","SUPER"
"18574",1,2010,"GARDNERDOUGLASP","VAN/RV8A"
"18575",1,2010,"GATESLEARJET","25B"
"18576",1,2010,"GATESLEARJETCORP.","35A"
"18577",1,2010,"GEARNGEARYD","SWEARINGEN"
"18578",1,2010,"GIBONEY","THUNDER"
"18579",1,2010,"GINGERICHALTON&SLAGELDEAN","CHRISTAVIA"
"18580",1,2010,"GLENNHCURTISSMUSEUM","HUDSON"
"18581",1,2010,"GLINES","SPORTSMAN"
"18582",3,2010,"GLOBE","GC"
"18583",1,2010,"GOODMANROBERTBRUCE","RV"
"18584",1,2010,"GREATLAKES","2T"
"18585",1,2010,"GROB-WERKE","G"
"18586",1,2010,"GROSS","COZY"
"18587",1,2010,"GRUMMAN","AA"
"18588",2,2010,"GRUMMAN","G"
"18589",3,2010,"GRUMMAN","G164"
"18590",11,2010,"GRUMMANACFTENGCOR-SCHWEIZER","G"
"18591",3,2010,"GRUMMANAMERICAN","AA"
"18592",1,2010,"GRUMMANAMERICANAVIATIONCORP","AA"
"18593",4,2010,"GRUMMANAMERICANAVN.CORP.","AA"
"18594",1,2010,"GRUMMANAMERICANAVN.CORP.","G"
"18595",1,2010,"GULFSTREAM","GIV"
"18596",2,2010,"GULFSTREAM-SCHWEIZERA/CCORP","GULFSTREAM"
"18597",1,2010,"HACHEMZACHERYS","E7"
"18598",1,2010,"HAEUSSLERRAY","SONEX"
"18599",1,2010,"HAGERCLINTONRAY","VANS"
"18600",1,2010,"HALBROOK","RANS"
"18601",1,2010,"HALLTHOMASK","KITFOX"
"18602",1,2010,"HARDIEJAMESD","KIT"
"18603",1,2010,"HAWKER","MK"
"18604",1,2010,"HAWKER-BEECHCRAFTCORPORATION","A36"
"18605",1,2010,"HAWKERBEECHCRAFT","390"
"18606",1,2010,"HAWKERBEECHCRAFT","F33"
"18607",1,2010,"HAWKERBEECHCRAFT","F33A"
"18608",1,2010,"HAWKERBEECHCRAFT","TC"
"18609",2,2010,"HAWKERBEECHCRAFTCORP.","65"
"18610",1,2010,"HAWKERBEECHCRAFTCORP.","A100"
"18611",1,2010,"HAWKERBEECHCRAFTCORP.","A36"
"18612",1,2010,"HAWKERBEECHCRAFTCORPORATION","A36"
"18613",1,2010,"HEMMER","MINI"
"18614",1,2010,"HENNEYMICHAELA","VANS"
"18615",1,2010,"HOLDENFRANKJOSEPH","RANS"
"18616",1,2010,"HOLMESGARYDON","RUTAN"
"18617",1,2010,"HOLMGREENJOHNB","RV8A"
"18618",1,2010,"HOLTHERBERTL","LONG"
"18619",1,2010,"HOODJOHNSIDNEY","TANGO"
"18620",1,2010,"HUGHESJ/HUGHESJ","RAND"
"18621",1,2010,"HUMMEL/FINBERG","ULTRA"
"18622",1,2010,"INTERSTATE","S1A"
"18623",1,2010,"JETPROPDLXPIPER","PA46"
"18624",1,2010,"JORRITSMAJERROLDS","BERKUT"
"18625",1,2010,"KELLER","FK1"
"18626",1,2010,"KENNEDY","LANCAIR"
"18627",1,2010,"KEVINWILKINSON","EASY"
"18628",1,2010,"KILISHEKGEORGET","RV"
"18629",1,2010,"KINNEYKEVIN","ZENITH"
"18630",1,2010,"KIRKPATRICK","BUZZARD"
"18631",1,2010,"KJONAAS","VARIEZE"
"18632",1,2010,"KLEMMEWILLIAMH","ZENITH"
"18633",1,2010,"KRAMERCLEMENSE","STOL"
"18634",1,2010,"KWECH","GLASAIR"
"18635",1,2010,"LACOUR","LONG"
"18636",1,2010,"LANCAIR","320"
"18637",1,2010,"LANSDORF","QUALT"
"18638",1,2010,"LARSON","RV8"
"18639",1,2010,"LAWWILLTED","ZODIAC"
"18640",1,2010,"LEONARDTRUDY","KITFOX"
"18641",1,2010,"LEPOWDAVIDA","PRGSV"
"18642",1,2010,"LEZALOCKWOOD","AIR"
"18643",1,2010,"LIBERTYAEROSPACEINCORPORATED","LIBERTY"
"18644",1,2010,"LOCKHEED","L"
"18645",1,2010,"LOCKHEED","P2V"
"18646",1,2010,"LOEHRTHOMASH","ZENITH"
"18647",1,2010,"LONG","EZ"
"18648",1,2010,"LOPEZPHILLIP","JABIRU"
"18649",1,2010,"LUSCOMBE","11A"
"18650",1,2010,"LUSCOMBE","8"
"18651",6,2010,"LUSCOMBE","8A"
"18652",1,2010,"LUSCOMBE","8C"
"18653",1,2010,"LUSCOMBE","8D"
"18654",1,2010,"LUSCOMBE","8E"
"18655",1,2010,"LUSCOMBE","8F"
"18656",1,2010,"LUSCOMBESILVAIREAIRCRAFTCO.","S"
"18657",1,2010,"MARSHALL","CH601"
"18658",1,2010,"MARTINCURTIS","ZENAIR"
"18659",1,2010,"MASON","AVENTURA"
"18660",1,2010,"MATHISMELVINR","BUSHBY"
"18661",9,2010,"MAULE","M"
"18662",1,2010,"MAULE","M5"
"18663",1,2010,"MAULE","MX"
"18664",2,2010,"MAULE","MX7"
"18665",3,2010,"MAULE","MXT"
"18666",1,2010,"MAXAIR","MU"
"18667",1,2010,"MCCAULEYGENEE","RV"
"18668",1,2010,"MCCLISH","B85C"
"18669",1,2010,"MCCULLEYRONALD","W"
"18670",1,2010,"MCCULLOCHJERRY","RV"
"18671",1,2010,"MCDONNELLDOUGLAS","DC"
"18672",1,2010,"MCDONNELLDOUGLAS","MD11"
"18673",1,2010,"MCFARLANDBILL","CHALLENGER"
"18674",1,2010,"MCGLASHAN","T"
"18675",1,2010,"MEDWAY","RAVEN"
"18676",1,2010,"MEYER","MEYER"
"18677",1,2010,"MEYERSINDUSTRIESINC","200C"
"18678",1,2010,"MIGAS","RV9"
"18679",1,2010,"MILLERCHARLESW","VANS"
"18680",1,2010,"MISCHKE","BD"
"18681",3,2010,"MITSUBISHI","MU"
"18682",1,2010,"MOE-PIETENPOL","AIRCAMPER"
"18683",1,2010,"MONROIGPEDROJ","RANS"
"18684",1,2010,"MOONEY","M20B"
"18685",1,2010,"MOONEY","M20C"
"18686",2,2010,"MOONEY","M20E"
"18687",3,2010,"MOONEY","M20F"
"18688",1,2010,"MOONEY","M20G"
"18689",4,2010,"MOONEY","M20J"
"18690",2,2010,"MOONEY","M20M"
"18691",3,2010,"MOONEY","M20R"
"18692",1,2010,"MOREHEAD","KR"
"18693",1,2010,"MORRISONJOSEPH","Q2"
"18694",1,2010,"MOYESBAILEY","MICROLITE"
"18695",1,2010,"MOYNAHAN","MOYNAHAN"
"18696",1,2010,"MUFFETT","QUICKSLVR"
"18697",1,2010,"MULLOYCHARLES","ZODIAC"
"18698",1,2010,"MURRAY","STARLITE"
"18699",1,2010,"MYERS","THORP"
"18700",1,2010,"NADIGPAULK","NADIG"
"18701",1,2010,"NANCHANGCHINA","CJ"
"18702",1,2010,"NAVION","NAVION"
"18703",1,2010,"NELSONSTEVENPAUL","WAG"
"18704",1,2010,"NEWCOMER","RV6"
"18705",1,2010,"NEWMANNEDWARDW","CHALLENGER"
"18706",1,2010,"NEWSTANDARD","D"
"18707",1,2010,"NORD","3202"
"18708",4,2010,"NORTHAMERICAN","AT"
"18709",1,2010,"NORTHAMERICAN","AT6"
"18710",1,2010,"NORTHAMERICAN","P51D"
"18711",1,2010,"NORTHAMERICAN","SNJ"
"18712",1,2010,"NORTHAMERICAN","T"
"18713",1,2010,"NORTHAMERICAN","T6"
"18714",1,2010,"NORTHAMERICAN/SCHWAMM","AT"
"18715",1,2010,"NORTHROP","T38"
"18716",1,2010,"OLIVER","VANS"
"18717",1,2010,"OLIVERABRUCE","RV6"
"18718",1,2010,"PARKSJL/DREFFIND","SEAWIND"
"18719",1,2010,"PARTENAVIA","P.68"
"18720",1,2010,"PIAGGIO","P"
"18721",1,2010,"PIAGGIO","P180"
"18722",1,2010,"PILATUS","P3"
"18723",1,2010,"PIPER","AEROSTAR"
"18724",2,2010,"PIPER","J"
"18725",10,2010,"PIPER","J3C"
"18726",1,2010,"PIPER","J3L"
"18727",1,2010,"PIPER","J5A"
"18728",1,2010,"PIPER","J5C"
"18729",200,2010,"PIPER","PA"
"18730",1,2010,"PIPER","PA17"
"18731",1,2010,"PIPER","PA18A"
"18732",1,2010,"PIPER","PA22"
"18733",1,2010,"PIPER","PA23"
"18734",4,2010,"PIPER","PA28"
"18735",4,2010,"PIPER","PA28R"
"18736",3,2010,"PIPER","PA30"
"18737",3,2010,"PIPER","PA32"
"18738",3,2010,"PIPER","PA32R"
"18739",1,2010,"PIPER","PA32RT"
"18740",2,2010,"PIPER","PA34"
"18741",1,2010,"PIPER","PA36"
"18742",1,2010,"PIPER","PA38"
"18743",2,2010,"PIPER","PA42"
"18744",4,2010,"PIPER","PA46"
"18745",1,2010,"PIPER/CUBCRAFTERS","PA"
"18746",1,2010,"PIPER/WALLY'SFLYERSINC","J3C"
"18747",2,2010,"PIPERAIRCRAFTINC","PA"
"18748",1,2010,"PITTSAEROBATICS","S"
"18749",1,2010,"PORTERJAMESGRANT","SUPERIOR"
"18750",1,2010,"PRIDMORE","LANCAIR"
"18751",2,2010,"PZLMIELEC","M18"
"18752",1,2010,"QUADCITY","CHALLENGER"
"18753",1,2010,"QUARTZMOUNTAINAEROSPACEINC","11E"
"18754",2,2010,"QUEST","KODIAK"
"18755",1,2010,"QUICKSILVER","MX"
"18756",1,2010,"QUICKSILVER","SPORT"
"18757",1,2010,"QUICKSILVERAIRCRAFT","GT"
"18758",1,2010,"RAMMELTHOMASW","SEAREY"
"18759",1,2010,"RANS","COYOTE"
"18760",1,2010,"RATCLIFFEJOHNA","KOLB"
"18761",1,2010,"RAUCH","RV"
"18762",1,2010,"RAYTHEON","390"
"18763",1,2010,"REED","GLASAIR"
"18764",1,2010,"REEDWILLIAMA","KITFOX"
"18765",1,2010,"REMOSAIRCRAFTGMBH","G"
"18766",1,2010,"REMOSAIRCRAFTGMBH","G3/600"
"18767",1,2010,"REMOSAIRCRAFTGMBH","REMOS"
"18768",1,2010,"RICE","GN"
"18769",1,2010,"RICE","KR"
"18770",1,2010,"ROBERTSALANW","KITFOX"
"18771",1,2010,"ROBERTSON","VELOCITY"
"18772",1,2010,"ROCKWELLINTERNATIONAL","112TC"
"18773",1,2010,"ROCKWELLINTERNATIONAL","114A"
"18774",2,2010,"ROCKWELLINTERNATIONAL","S"
"18775",1,2010,"ROGERS","RUTAN"
"18776",1,2010,"RONALDVWHITE","CH701"
"18777",1,2010,"ROSE-RHINEHART","A4"
"18778",1,2010,"ROTHERWICK","GLASAIR"
"18779",1,2010,"RUTTERHERBERTG","LONG"
"18780",1,2010,"RYAN","NAVION"
"18781",1,2010,"S.C.AEROSTARS.A.","YAK52"
"18782",1,2010,"SAAB-SCANIA","SAAB"
"18783",1,2010,"SAVAGE","SAVAGE"
"18784",1,2010,"SCHAEFER","KITFOX"
"18785",1,2010,"SCHAFER","STARDUSTER"
"18786",1,2010,"SCHNEIDER","CHRISTEN"
"18787",1,2010,"SCHOOLEY","SONEX"
"18788",1,2010,"SCHULKE","AVID"
"18789",1,2010,"SCHWEIZER","G"
"18790",1,2010,"SCHWEIZERAIRCRAFTCORP","164B"
"18791",1,2010,"SCHWEIZERAIRCRAFTCORP","G"
"18792",1,2010,"SCHWEIZERAIRCRAFTCORP","G164B"
"18793",1,2010,"SENTMANLEEH","RV"
"18794",1,2010,"SHAFFERWILLIAMC","QUICKSILVER"
"18795",1,2010,"SHAW","FISHER"
"18796",1,2010,"SHPAKOWTHOMAS","SA"
"18797",2,2010,"SIAI-MARCHETTI","S.205/22R"
"18798",1,2010,"SILVAIRE","LUSCOMBE"
"18799",1,2010,"SKYKITSCORP","SAVANNAH"
"18800",1,2010,"SKYKITSCORPORATION","SAVANNAH"
"18801",2,2010,"SMITH","AEROSTAR"
"18802",1,2010,"SMITHEDWARDI","LANCAIR"
"18803",1,2010,"SMITHWICK/TREIDEL","TUKAN"
"18804",1,2010,"SNOW","ROCKET"
"18805",1,2010,"SOCATA","TB"
"18806",3,2010,"SOCATA","TBM"
"18807",1,2010,"SOUTHERLAND","FREEBIRD"
"18808",1,2010,"SPORTPLANEDYNAMICSLLC","LIGHTNING"
"18809",1,2010,"SQUEGLIAR/WHEELERW","HUMMEL"
"18810",1,2010,"STEARMAN","E75"
"18811",1,2010,"STEELESAMUELD","RV"
"18812",8,2010,"STINSON","108"
"18813",1,2010,"STINSON","JR."
"18814",1,2010,"STOLPSTARDUSTER","SA"
"18815",1,2010,"STROUPROBERT","RV"
"18816",1,2010,"STUMP","DAVIS"
"18817",1,2010,"STUTESMANCHARLESLEE","RV"
"18818",1,2010,"SUPINSKIMARKR","SUPINSKI"
"18819",1,2010,"SUTTON","AVID"
"18820",1,2010,"SWANSON","RV"
"18821",1,2010,"SWEARINGEN","SA"
"18822",1,2010,"SWEARINGEN","SA226"
"18823",1,2010,"SWEARINGEN","SA227"
"18824",1,2010,"SWEZEYT/MOLNARD","VANS"
"18825",1,2010,"SWIEZY","GLASAIR"
"18826",1,2010,"TARANTOLALEONARD","RV"
"18827",1,2010,"TAYLORCRAFT","BC"
"18828",2,2010,"TAYLORCRAFT","BC12"
"18829",1,2010,"TAYLORCRAFT","DCO"
"18830",1,2010,"TERRELLCARAGOL","RV"
"18831",1,2010,"TEXASAIRVENTURESINC","COMP"
"18832",1,2010,"THOMPSON","KOLB"
"18833",1,2010,"TRUEFLIGHTHOLDINGSLLC","AA"
"18834",1,2010,"TUBBSS/PERFORMANCEAIRINC","PA18"
"18835",1,2010,"TUPOLEV","TU154"
"18836",1,2010,"TURCKGL/DUFLOJT","SEA"
"18837",1,2010,"ULTRALIGHTAMERICA","SPITFIRE"
"18838",1,2010,"UNIVAIRAIRCRAFTCORPORATION","415"
"18839",1,2010,"VANDUSENJOHNM","LONGEZE"
"18840",1,2010,"VANS","RV4"
"18841",1,2010,"VANS","RV8"
"18842",1,2010,"VANSAIRCRAFTINC","RV"
"18843",1,2010,"W.H.HUNNICUTT","HOBO"
"18844",1,2010,"WACO","UKC"
"18845",1,2010,"WACO","YPF"
"18846",1,2010,"WALKERKENNETH","SONEX"
"18847",1,2010,"WALSHPHILIPJ","SEA"
"18848",1,2010,"WARTHDENNISJ","CLASSIC"
"18849",1,2010,"WEBER","ACRO"
"18850",1,2010,"WEDDINGTON","DOUBLE"
"18851",1,2010,"WELCHTHOMAS","RV9"
"18852",1,2010,"WILDEDANIELL","ZENITH"
"18853",1,2010,"WILDMAN","RV6"
"18854",1,2010,"WILLIAMSYAKOVLEV","YAK"
"18855",1,2010,"WING","KITFOX"
"18856",1,2010,"WOGENSTAHLWALLACEL","WOGENSTAHL"
"18857",1,2010,"WOLSELEYMOTORS,INC.","SE5"
"18858",1,2010,"WORGULL","HORNET"
"18859",1,2010,"WSK-PZLWARZAWA-OKECIE","PZL"
"18860",1,2010,"WSKPZLMIELEC","M"
"18861",1,2010,"YAKOVLEV","YAK"
"18862",1,2010,"YEAGERINC.","LANCAIR"
"18863",1,2010,"YOSTEDWINS","GLASAIR"
"18864",1,2010,"YOUNGDEEC","KITFOX"
"18865",1,2010,"ZIVKOAERONAUTICSINC","EDGE"
"18866",1,2011,"ABBEYVICTOR","RV9"
"18867",1,2011,"AEROADVENTURE","ZEPHYR"
"18868",1,2011,"AEROATSPZOO","AT"
"18869",2,2011,"AEROCOMMANDER","100"
"18870",1,2011,"AEROCOMMANDER","560"
"18871",1,2011,"AEROCOMMANDER","CALLAIR"
"18872",3,2011,"AEROCOMMANDER","S2R"
"18873",1,2011,"AERONCA","0"
"18874",8,2011,"AERONCA","7AC"
"18875",1,2011,"AERONCA","7DC"
"18876",1,2011,"AERONCA","7EC"
"18877",1,2011,"AERONCA","O"
"18878",1,2011,"AEROSPORTLTD","IKARUS"
"18879",2,2011,"AEROSPZOO","AT"
"18880",1,2011,"AEROSTARAIRCRAFTCORPORATION","PA"
"18881",1,2011,"AEROSTARSA","YAK"
"18882",1,2011,"AEROVODOCHODY","L"
"18883",1,2011,"AEROVODOCHODY","L39C"
"18884",1,2011,"AIRBUS","A319"
"18885",1,2011,"AIRBUS","A320"
"18886",1,2011,"AIRBUS","A330"
"18887",1,2011,"AIRBUS","A380"
"18888",1,2011,"AIRBUS","F4"
"18889",1,2011,"AIRCRAFTMFG&DESIGNLLC","CH750"
"18890",1,2011,"AIRTRACTOR","AT"
"18891",1,2011,"AIRTRACTOR","AT301"
"18892",1,2011,"AIRTRACTOR","AT503"
"18893",2,2011,"AIRTRACTOR","AT802"
"18894",1,2011,"AIRTRACTOR,INC.","AT"
"18895",24,2011,"AIRTRACTORINC","AT"
"18896",1,2011,"ALIEVBULENT","COZY"
"18897",1,2011,"ALLARDYCEMICHAEL","GLASTAR"
"18898",1,2011,"ALON","A"
"18899",1,2011,"AMERICANAVIATION","AA"
"18900",1,2011,"AMERICANCHAMPIONAIRCRAFT","7AC"
"18901",1,2011,"AMERICANCHAMPIONAIRCRAFT","7GCAA"
"18902",2,2011,"AMERICANCHAMPIONAIRCRAFT","7GCBC"
"18903",3,2011,"AMERICANCHAMPIONAIRCRAFT","8GCBC"
"18904",2,2011,"AMERICANCHAMPIONAIRCRAFT","8KCAB"
"18905",1,2011,"AMERICANLEGENDAIRCRAFTCO","AL3"
"18906",1,2011,"ANATRABARTT","VANS"
"18907",1,2011,"ANDREWMCKIMMON","DR"
"18908",2,2011,"ARIONAIRCRAFTLLC","LIGHTNING"
"18909",1,2011,"ATTAWAYROBERTH","RV6A"
"18910",1,2011,"AVIATAIRCRAFT","A"
"18911",6,2011,"AVIATAIRCRAFTINC","A"
"18912",1,2011,"AVIATAIRCRAFTINC","S"
"18913",1,2011,"AVIATAIRCRAFTINC.","A"
"18914",2,2011,"AVIATINC","A"
"18915",1,2011,"AVIATINC","PITTS"
"18916",1,2011,"AVIOCARCASA","C212"
"18917",1,2011,"AVIONSROBIN","DR400"
"18918",1,2011,"AYRES","S2R"
"18919",1,2011,"AYRES","S2R600"
