"","ev_id","ev_year","ev_month","prim_rsn","sec_rsn","sub1_rsn","sub2_rsn","sub3_rsn"
"9377","20101008X84830",2010,10,"Aircraft","Fluids/misc hardware","Fluids","Fuel","Fluid level "
"9378","20101008X84830",2010,10,"Personnel issues","Task performance","Planning/preparation","Fuel planning","Pilot "
"9379","20101009X35701",2010,10,"Aircraft","Aircraft systems","Landing gear system","Landing gear brakes system","Incorrect use/operation "
"9380","20101009X35701",2010,10,"Environmental issues","Conditions/weather/phenomena","Wind","Tailwind","Effect on operation "
"9381","20101009X35701",2010,10,"Personnel issues","Action/decision","Action","Incorrect action performance","Pilot "
"9382","20101009X62708",2010,10,"Personnel issues","Action/decision","Info processing/decision","Identification/recognition","Pilot "
"9383","20101009X62708",2010,10,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Altitude","Not attained/maintained "
"9384","20101009X62708",2010,10,"Environmental issues","Conditions/weather/phenomena","Wind","High wind","Effect on operation "
"9385","20101009X62708",2010,10,"Environmental issues","Conditions/weather/phenomena","Temp/humidity/pressure","High density altitude","Effect on operation "
"9386","20101009X62708",2010,10,"Environmental issues","Physical environment","Object/animal/substance","Tree(s)","Contributed to outcome"
"9387","20101010X02154",2010,10,"Aircraft","Fluids/misc hardware","Fluids","Fuel","Fluid condition "
"9388","20101010X02154",2010,10,"Aircraft","Aircraft systems","Fuel system","Fuel distribution","Fatigue/wear/corrosion "
"9389","20101010X02154",2010,10,"Personnel issues","Task performance","Maintenance","(general)","Not specified "
"9390","20101011X23307",2010,10,"Environmental issues","Physical environment","Object/animal/substance","Wire","Effect on operation "
"9391","20101011X23307",2010,10,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Altitude","Not attained/maintained "
"9392","20101011X23307",2010,10,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Pilot "
"9393","20101011X34733",2010,10,"Personnel issues","Action/decision","Action","Lack of action","Pilot "
"9394","20101011X34733",2010,10,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Climb rate","Not attained/maintained "
"9395","20101011X52726",2010,10,"Environmental issues","Physical environment","Object/animal/substance","Sign/marker","Not specified"
"9396","20101011X52726",2010,10,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Student pilot "
"9397","20101011X52726",2010,10,"Personnel issues","Experience/knowledge","Experience/qualifications","Total experience","Student pilot"
"9398","20101011X52726",2010,10,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"9399","20101011X84816",2010,10,"Not determined","Not determined","(general)","(general)","Unknown/Not determined "
"9400","20101011X84816",2010,10,"Environmental issues","Physical environment","Object/animal/substance","Sign/marker","Effect on equipment "
"9401","20101012X00018",2010,10,"Not determined","Not determined","(general)","(general)","Unknown/Not determined "
"9402","20101012X44027",2010,10,"Personnel issues","Experience/knowledge","Experience/qualifications","Total experience w/ equipment","Pilot "
"9403","20101012X44027",2010,10,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"9404","20101012X82340",2010,10,"Personnel issues","Task performance","(general)","(general)","Pilot "
"9405","20101012X90333",2010,10,"Personnel issues","Task performance","Inspection","Preflight inspection","Pilot "
"9406","20101012X90333",2010,10,"Aircraft","Fluids/misc hardware","Fluids","Fuel","Fluid level "
"9407","20101012X90333",2010,10,"Aircraft","Fluids/misc hardware","Fluids","Fuel","Fluid management "
"9408","20101012X95742",2010,10,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Pilot "
"9409","20101012X95742",2010,10,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","(general)","Not attained/maintained "
"9410","20101012X95742",2010,10,"Environmental issues","Operating environment","Airport facilities/design","Runway/landing area condition","Decision related to condition "
"9411","20101012X95742",2010,10,"Environmental issues","Conditions/weather/phenomena","Temp/humidity/pressure","High density altitude","Effect on operation "
"9412","20101013X62218",2010,10,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"9413","20101013X62218",2010,10,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"9414","20101013X93243",2010,10,"Aircraft","Fluids/misc hardware","Fluids","Fuel","Fluid management "
"9415","20101013X93243",2010,10,"Personnel issues","Psychological","Attention/monitoring","Monitoring equip/instruments","Pilot "
"9416","20101013X93333",2010,10,"Not determined","Not determined","(general)","(general)","Unknown/Not determined "
"9417","20101013X94624",2010,10,"Personnel issues","Task performance","Workload management","(general)","Pilot "
"9418","20101013X94624",2010,10,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"9419","20101013X94624",2010,10,"Personnel issues","Action/decision","Action","Lack of action","Airport personnel "
"9420","20101013X94624",2010,10,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Pilot "
"9421","20101014X41041",2010,10,"Personnel issues","Task performance","Inspection","Preflight inspection","Pilot "
"9422","20101014X41041",2010,10,"Aircraft","Fluids/misc hardware","Fluids","Fuel","Inadequate inspection "
"9423","20101014X41041",2010,10,"Personnel issues","Action/decision","Action","Lack of action","Pilot "
"9424","20101014X55320",2010,7,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"9425","20101014X93148",2010,10,"Not determined","Not determined","(general)","(general)","Unknown/Not determined "
"9426","20101015X85729",2010,10,"Aircraft","Aircraft propeller/rotor","Propeller system","(general)","Failure "
"9427","20101015X93910",2010,10,"Personnel issues","Task performance","(general)","(general)","Pilot "
"9428","20101017X43851",2010,10,"Not determined","Not determined","(general)","(general)","Unknown/Not determined "
"9429","20101017X43851",2010,10,"Aircraft","Aircraft power plant","Power plant","(general)","Not specified "
"9430","20101017X64516",2010,10,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Lateral/bank control","Not attained/maintained "
"9431","20101017X64516",2010,10,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"9432","20101017X81620",2010,10,"Aircraft","Aircraft systems","Flight control system","(general)","Malfunction "
"9433","20101017X81620",2010,10,"Not determined","Not determined","(general)","(general)","Unknown/Not determined "
"9434","20101017X81620",2010,10,"Aircraft","Aircraft structures","Wing structure","(general)","Not specified "
"9435","20101018X25006",2010,9,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"9436","20101018X25006",2010,9,"Environmental issues","Physical environment","Terrain","Rough terrain","Contributed to outcome "
"9437","20101018X25006",2010,9,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"9438","20101018X72621",2010,10,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"9439","20101018X72621",2010,10,"Environmental issues","Conditions/weather/phenomena","Wind","Crosswind","Response/compensation "
"9440","20101018X84634",2010,10,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"9441","20101018X84634",2010,10,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Airspeed","Not attained/maintained "
"9442","20101019X25549",2010,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Landing flare","Not attained/maintained "
"9443","20101019X25549",2010,4,"Environmental issues","Conditions/weather/phenomena","Wind","Tailwind","Effect on operation "
"9444","20101019X25549",2010,4,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Student pilot "
"9445","20101019X41128",2010,10,"Environmental issues","Physical environment","Object/animal/substance","Animal(s)/bird(s)","Effect on operation "
"9446","20101019X43910",2010,10,"Personnel issues","Experience/knowledge","Experience/qualifications","Total experience w/ equipment","Instructor/check pilot "
"9447","20101019X43910",2010,10,"Personnel issues","Action/decision","Action","Incorrect action performance","Instructor/check pilot "
"9448","20101019X43910",2010,10,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"9449","20101019X50439",2010,10,"Aircraft","Aircraft structures","Empennage structure","Elevators","Damaged/degraded "
"9450","20101019X50439",2010,10,"Environmental issues","Conditions/weather/phenomena","Convective weather","Lightning","Effect on equipment "
"9451","20101019X65129",2010,10,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"9452","20101019X71234",2010,10,"Environmental issues","Physical environment","Object/animal/substance","Animal(s)/bird(s)","Effect on operation "
"9453","20101019X71234",2010,10,"Environmental issues","Conditions/weather/phenomena","Ceiling/visibility/precip","Low visibility","Contributed to outcome "
"9454","20101019X93341",2010,10,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Airspeed","Not attained/maintained "
"9455","20101019X93341",2010,10,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Pilot "
"9456","20101020X03848",2010,10,"Aircraft","Aircraft power plant","Power plant","(general)","Failure "
"9457","20101020X03848",2010,10,"Not determined","Not determined","(general)","(general)","Unknown/Not determined "
"9458","20101020X41240",2010,10,"Not determined","Not determined","(general)","(general)","Unknown/Not determined "
"9459","20101020X41240",2010,10,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"9460","20101020X41240",2010,10,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Pitch control","Not attained/maintained "
"9461","20101020X41240",2010,10,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Instructor/check pilot "
"9462","20101020X41240",2010,10,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Pilot "
"9463","20101020X92632",2010,10,"Environmental issues","Conditions/weather/phenomena","Light condition","Dark","Not specified "
"9464","20101020X92632",2010,10,"Environmental issues","Physical environment","Object/animal/substance","Animal(s)/bird(s)","Effect on equipment "
"9465","20101021X01120",2010,10,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Airspeed","Not attained/maintained "
"9466","20101021X01120",2010,10,"Aircraft","Aircraft power plant","Engine controls","Power lever","Malfunction "
"9467","20101021X05628",2010,10,"Aircraft","Aircraft systems","Flight control system","Elevator control system","Not specified "
"9468","20101021X05628",2010,10,"Personnel issues","Miscellaneous","Intentional act","(general)","Pilot "
"9469","20101021X05628",2010,10,"Not determined","Not determined","(general)","(general)","Unknown/Not determined "
"9470","20101021X05628",2010,10,"Aircraft","Aircraft systems","Flight control system","Aileron control system","Not specified "
